Timestamp,Temperature (C),Humidity (%)
2024-07-18 12:06:04,25.20,69.90
2024-07-18 12:06:06,25.20,70.00
2024-07-18 12:06:08,25.20,70.10
2024-07-18 12:06:10,25.20,70.20
2024-07-18 12:06:12,25.20,70.00
2024-07-18 12:06:14,25.20,69.90
2024-07-18 12:06:17,25.10,69.70
2024-07-18 12:06:19,25.10,69.60
2024-07-18 12:06:21,25.10,69.50
2024-07-18 12:06:23,25.10,69.30
2024-07-18 12:06:25,25.00,69.20
2024-07-18 12:06:27,25.00,69.20
2024-07-18 12:06:29,25.00,69.30
2024-07-18 12:06:31,25.00,69.40
2024-07-18 12:06:33,25.00,69.50
2024-07-18 12:06:35,25.00,69.50
2024-07-18 12:06:37,24.90,69.40
2024-07-18 12:06:39,24.90,69.20
2024-07-18 12:06:41,24.90,69.10
2024-07-18 12:06:43,24.90,69.10
2024-07-18 12:06:45,24.90,69.00
2024-07-18 12:06:47,24.90,68.80
2024-07-18 12:06:49,24.90,68.70
2024-07-18 12:06:51,24.90,68.80
2024-07-18 12:06:53,24.90,68.90
2024-07-18 12:06:55,24.90,69.00
2024-07-18 12:06:57,24.80,69.00
2024-07-18 12:06:59,24.90,69.00
2024-07-18 12:07:01,24.80,68.90
2024-07-18 12:07:03,24.80,68.70
2024-07-18 12:07:05,24.80,68.60
2024-07-18 12:07:07,24.80,68.50
2024-07-18 12:07:09,24.80,68.30
2024-07-18 12:07:11,24.80,68.30
2024-07-18 12:07:13,24.80,68.30
2024-07-18 12:07:15,24.80,68.40
2024-07-18 12:07:17,24.80,68.50
2024-07-18 12:07:19,24.80,68.70
2024-07-18 12:07:21,24.80,68.70
2024-07-18 12:07:23,24.80,68.60
2024-07-18 12:07:25,24.80,68.40
2024-07-18 12:07:27,24.70,68.50
2024-07-18 12:07:29,24.70,68.40
2024-07-18 12:07:31,24.70,68.10
2024-07-18 12:07:34,24.70,68.10
2024-07-18 12:07:36,24.70,68.10
2024-07-18 12:07:38,24.70,68.10
2024-07-18 12:07:40,24.70,68.10
2024-07-18 12:07:42,24.70,68.20
2024-07-18 12:07:44,24.70,68.10
2024-07-18 12:07:46,24.70,67.90
2024-07-18 12:07:48,24.70,67.80
2024-07-18 12:07:50,24.70,67.70
2024-07-18 12:07:52,24.70,67.70
2024-07-18 12:07:54,24.60,67.50
2024-07-18 12:07:56,24.60,67.40
2024-07-18 12:07:58,24.60,67.30
2024-07-18 12:08:00,24.60,67.40
2024-07-18 12:08:02,24.60,67.50
2024-07-18 12:08:04,24.60,67.60
2024-07-18 12:08:06,24.60,67.50
2024-07-18 12:08:08,24.60,67.20
2024-07-18 12:08:10,24.50,67.20
2024-07-18 12:08:12,24.60,67.10
2024-07-18 12:08:14,24.60,67.10
2024-07-18 12:08:16,24.50,67.00
2024-07-18 12:08:18,24.50,66.70
2024-07-18 12:08:20,24.50,66.70
2024-07-18 12:08:22,24.50,66.70
2024-07-18 12:08:24,24.50,66.80
2024-07-18 12:08:26,24.50,66.90
2024-07-18 12:08:28,24.50,67.00
2024-07-18 12:08:30,24.50,67.10
2024-07-18 12:08:32,24.50,66.90
2024-07-18 12:08:34,24.50,66.80
2024-07-18 12:08:36,24.40,66.80
2024-07-18 12:08:38,24.40,66.60
2024-07-18 12:08:40,24.40,66.40
2024-07-18 12:08:42,24.40,66.30
2024-07-18 12:08:44,24.40,66.40
2024-07-18 12:08:46,24.40,66.40
2024-07-18 12:08:48,24.40,66.50
2024-07-18 12:08:50,24.40,66.50
2024-07-18 12:08:53,24.40,66.40
2024-07-18 12:08:55,24.40,66.20
2024-07-18 12:08:57,24.30,66.10
2024-07-18 12:08:59,24.30,66.10
2024-07-18 12:09:01,24.30,66.00
2024-07-18 12:09:03,24.30,65.80
2024-07-18 12:09:05,24.30,65.70
2024-07-18 12:09:07,24.30,65.80
2024-07-18 12:09:09,24.30,65.90
2024-07-18 12:09:11,24.30,65.90
2024-07-18 12:09:13,24.30,66.00
2024-07-18 12:09:15,24.30,65.90
2024-07-18 12:09:17,24.30,65.90
2024-07-18 12:09:19,24.30,65.90
2024-07-18 12:09:21,24.30,65.90
2024-07-18 12:09:23,24.20,65.90
2024-07-18 12:09:25,24.20,65.80
2024-07-18 12:09:27,24.20,65.50
2024-07-18 12:09:29,24.20,65.50
2024-07-18 12:09:31,24.20,65.60
2024-07-18 12:09:33,24.20,65.70
2024-07-18 12:09:35,24.20,65.90
2024-07-18 12:09:37,24.20,65.90
2024-07-18 12:09:39,24.20,65.80
2024-07-18 12:09:41,24.20,65.70
2024-07-18 12:09:43,24.20,65.60
2024-07-18 12:09:45,24.20,65.60
2024-07-18 12:09:47,24.20,65.80
2024-07-18 12:09:49,24.20,66.10
2024-07-18 12:09:51,24.20,66.30
2024-07-18 12:09:53,24.20,66.60
2024-07-18 12:09:55,24.10,66.60
2024-07-18 12:09:57,24.20,66.70
2024-07-18 12:09:59,24.20,67.00
2024-07-18 12:10:01,24.20,67.30
2024-07-18 12:10:03,24.20,67.80
2024-07-18 12:10:05,24.20,68.10
2024-07-18 12:10:07,24.20,68.20
2024-07-18 12:10:09,24.20,68.40
2024-07-18 12:10:12,24.30,68.90
2024-07-18 12:10:14,24.30,69.20
2024-07-18 12:10:16,24.30,69.40
2024-07-18 12:10:18,24.30,69.50
2024-07-18 12:10:20,24.30,69.70
2024-07-18 12:10:22,24.30,69.90
2024-07-18 12:10:24,24.30,70.10
2024-07-18 12:10:26,24.30,70.80
2024-07-18 12:10:28,24.40,71.20
2024-07-18 12:10:30,24.40,71.40
2024-07-18 12:10:32,24.40,71.70
2024-07-18 12:10:34,24.40,72.10
2024-07-18 12:10:36,24.50,72.50
2024-07-18 12:10:38,24.50,72.70
2024-07-18 12:10:40,24.50,72.70
2024-07-18 12:10:42,24.50,72.70
2024-07-18 12:10:44,24.50,72.50
2024-07-18 12:10:46,24.50,72.50
2024-07-18 12:10:48,24.60,72.70
2024-07-18 12:10:50,24.60,72.90
2024-07-18 12:10:52,24.60,73.10
2024-07-18 12:10:54,24.60,73.30
2024-07-18 12:10:56,24.70,73.70
2024-07-18 12:10:58,24.70,73.90
2024-07-18 12:11:00,24.70,73.90
2024-07-18 12:11:02,24.70,73.90
2024-07-18 12:11:04,24.70,73.80
2024-07-18 12:11:06,24.80,73.60
2024-07-18 12:11:08,24.80,73.60
2024-07-18 12:11:10,24.80,73.80
2024-07-18 12:11:12,24.80,74.00
2024-07-18 12:11:14,24.80,74.00
2024-07-18 12:11:16,24.80,74.00
2024-07-18 12:11:18,24.80,74.30
2024-07-18 12:11:20,24.90,74.70
2024-07-18 12:11:22,24.90,74.80
2024-07-18 12:11:24,24.90,74.80
2024-07-18 12:11:26,24.90,74.80
2024-07-18 12:11:29,24.90,74.70
2024-07-18 12:11:31,24.90,74.80
2024-07-18 12:11:33,25.00,74.90
2024-07-18 12:11:35,25.00,75.10
2024-07-18 12:11:37,25.00,75.20
2024-07-18 12:11:39,25.00,75.30
2024-07-18 12:11:41,25.00,75.50
2024-07-18 12:11:43,25.10,75.70
2024-07-18 12:11:45,25.10,75.70
2024-07-18 12:11:47,25.10,75.80
2024-07-18 12:11:49,25.10,75.70
2024-07-18 12:11:51,25.10,75.70
2024-07-18 12:11:53,25.10,75.60
2024-07-18 12:11:55,25.20,75.70
2024-07-18 12:11:57,25.20,75.90
2024-07-18 12:11:59,25.20,75.90
2024-07-18 12:12:01,25.20,75.90
2024-07-18 12:12:03,25.20,76.10
2024-07-18 12:12:05,25.20,76.40
2024-07-18 12:12:07,25.30,76.40
2024-07-18 12:12:09,25.30,76.40
2024-07-18 12:12:11,25.30,76.40
2024-07-18 12:12:13,25.30,76.40
2024-07-18 12:12:15,25.30,76.30
2024-07-18 12:12:17,25.40,76.20
2024-07-18 12:12:19,25.40,76.30
2024-07-18 12:12:21,25.40,76.40
2024-07-18 12:12:23,25.40,76.40
2024-07-18 12:12:25,25.50,76.30
2024-07-18 12:12:27,25.50,76.40
2024-07-18 12:12:29,25.50,76.50
2024-07-18 12:12:31,25.50,76.60
2024-07-18 12:12:33,25.50,76.60
2024-07-18 12:12:35,25.50,76.60
2024-07-18 12:12:37,25.50,76.50
2024-07-18 12:12:39,25.60,76.50
2024-07-18 12:12:41,25.60,76.70
2024-07-18 12:12:43,25.60,76.80
2024-07-18 12:12:45,25.70,76.80
2024-07-18 12:12:48,25.60,76.90
2024-07-18 12:12:50,25.70,77.00
2024-07-18 12:12:52,25.70,77.20
2024-07-18 12:12:54,25.70,77.40
2024-07-18 12:12:56,25.70,77.40
2024-07-18 12:12:58,25.70,77.40
2024-07-18 12:13:00,25.80,77.20
2024-07-18 12:13:02,25.80,77.30
2024-07-18 12:13:04,25.80,77.40
2024-07-18 12:13:06,25.80,77.40
2024-07-18 12:13:08,25.80,77.40
2024-07-18 12:13:10,25.80,77.40
2024-07-18 12:13:12,25.80,77.30
2024-07-18 12:13:14,25.80,77.00
2024-07-18 12:13:16,25.80,76.90
2024-07-18 12:13:18,25.80,76.80
2024-07-18 12:13:20,25.80,76.80
2024-07-18 12:13:22,25.90,76.70
2024-07-18 12:13:24,25.80,76.70
2024-07-18 12:13:26,25.90,76.60
2024-07-18 12:13:28,25.90,76.40
2024-07-18 12:13:30,25.90,76.20
2024-07-18 12:13:32,25.90,76.10
2024-07-18 12:13:34,25.90,75.80
2024-07-18 12:13:36,25.90,75.70
2024-07-18 12:13:38,25.90,75.40
2024-07-18 12:13:40,25.90,75.20
2024-07-18 12:13:42,25.90,75.20
2024-07-18 12:13:44,25.90,75.20
2024-07-18 12:13:46,25.90,75.20
2024-07-18 12:13:48,25.90,75.10
2024-07-18 12:13:50,25.90,74.80
2024-07-18 12:13:52,25.90,74.50
2024-07-18 12:13:54,25.90,74.40
2024-07-18 12:13:56,25.90,74.20
2024-07-18 12:13:59,25.90,73.80
2024-07-18 12:14:01,25.90,73.60
2024-07-18 12:14:03,25.80,73.50
2024-07-18 12:14:05,25.80,73.50
2024-07-18 12:14:07,25.80,73.30
2024-07-18 12:14:09,25.80,73.40
2024-07-18 12:14:11,25.80,73.30
2024-07-18 12:14:13,25.80,73.00
2024-07-18 12:14:15,25.80,72.60
2024-07-18 12:14:17,25.80,72.50
2024-07-18 12:14:19,25.80,72.20
2024-07-18 12:14:21,25.80,72.00
2024-07-18 12:14:23,25.70,72.10
2024-07-18 12:14:25,25.70,72.20
2024-07-18 12:14:27,25.70,72.30
2024-07-18 12:14:29,25.70,72.40
2024-07-18 12:14:31,25.70,72.50
2024-07-18 12:14:33,25.70,72.60
2024-07-18 12:14:35,25.70,72.70
2024-07-18 12:14:37,25.70,72.80
2024-07-18 12:14:39,25.70,72.80
2024-07-18 12:14:41,25.70,73.00
2024-07-18 12:14:43,25.70,73.00
2024-07-18 12:14:45,25.70,73.00
2024-07-18 12:14:47,25.70,73.00
2024-07-18 12:14:49,25.70,73.10
2024-07-18 12:14:51,25.70,73.20
2024-07-18 12:14:53,25.70,73.20
2024-07-18 12:14:55,25.80,73.10
2024-07-18 12:14:57,25.80,73.10
2024-07-18 12:14:59,25.80,73.20
2024-07-18 12:15:01,25.80,73.20
2024-07-18 12:15:03,25.80,73.20
2024-07-18 12:15:05,25.80,73.20
2024-07-18 12:15:07,25.80,73.20
2024-07-18 12:15:09,25.80,73.20
2024-07-18 12:15:11,25.80,73.20
2024-07-18 12:15:13,25.90,73.20
2024-07-18 12:15:15,25.90,73.20
2024-07-18 12:15:18,25.90,73.20
2024-07-18 12:15:20,25.90,73.20
2024-07-18 12:15:22,25.90,73.20
2024-07-18 12:15:24,25.90,73.20
2024-07-18 12:15:26,25.90,73.10
2024-07-18 12:15:28,26.00,73.10
2024-07-18 12:15:30,26.00,73.50
2024-07-18 12:15:32,26.00,73.90
2024-07-18 12:15:34,26.00,74.40
2024-07-18 12:15:36,26.10,74.80
2024-07-18 12:15:38,26.10,74.90
2024-07-18 12:15:40,26.10,75.00
2024-07-18 12:15:42,26.10,75.00
2024-07-18 12:15:44,26.10,74.90
2024-07-18 12:15:46,26.10,75.00
2024-07-18 12:15:48,26.20,74.90
2024-07-18 12:15:50,26.20,75.00
2024-07-18 12:15:52,26.20,75.20
2024-07-18 12:15:54,26.20,75.60
2024-07-18 12:15:56,26.20,75.70
2024-07-18 12:15:58,26.20,75.90
2024-07-18 12:16:00,26.20,76.00
2024-07-18 12:16:02,26.20,75.90
2024-07-18 12:16:04,26.20,75.90
2024-07-18 12:16:06,26.20,75.90
2024-07-18 12:16:08,26.20,75.80
2024-07-18 12:16:10,26.30,75.70
2024-07-18 12:16:12,26.30,75.70
2024-07-18 12:16:14,26.30,75.80
2024-07-18 12:16:16,26.30,76.00
2024-07-18 12:16:18,26.30,76.10
2024-07-18 12:16:20,26.30,76.30
2024-07-18 12:16:22,26.30,76.40
2024-07-18 12:16:24,26.40,76.40
2024-07-18 12:16:26,26.40,76.40
2024-07-18 12:16:28,26.40,76.40
2024-07-18 12:16:30,26.40,76.40
2024-07-18 12:16:32,26.40,76.40
2024-07-18 12:16:35,26.40,76.50
2024-07-18 12:16:37,26.40,76.50
2024-07-18 12:16:39,26.40,76.80
2024-07-18 12:16:41,26.40,76.90
2024-07-18 12:16:43,26.50,77.00
2024-07-18 12:16:45,26.50,77.30
2024-07-18 12:16:47,26.50,77.30
2024-07-18 12:16:49,26.50,77.30
2024-07-18 12:16:51,26.50,77.20
2024-07-18 12:16:53,26.50,77.20
2024-07-18 12:16:55,26.50,77.10
2024-07-18 12:16:57,26.50,77.20
2024-07-18 12:16:59,26.50,77.30
2024-07-18 12:17:01,26.50,77.50
2024-07-18 12:17:03,26.50,77.60
2024-07-18 12:17:05,26.50,77.80
2024-07-18 12:17:07,26.50,78.00
2024-07-18 12:17:09,26.60,78.10
2024-07-18 12:17:11,26.60,78.10
2024-07-18 12:17:13,26.60,78.10
2024-07-18 12:17:15,26.60,78.00
2024-07-18 12:17:17,26.60,78.00
2024-07-18 12:17:19,26.60,78.00
2024-07-18 12:17:21,26.60,78.00
2024-07-18 12:17:23,26.60,78.30
2024-07-18 12:17:25,26.60,78.40
2024-07-18 12:17:27,26.60,78.60
2024-07-18 12:17:29,26.60,78.70
2024-07-18 12:17:31,26.60,78.80
2024-07-18 12:17:33,26.60,78.80
2024-07-18 12:17:35,26.60,78.70
2024-07-18 12:17:37,26.60,78.60
2024-07-18 12:17:39,26.60,78.60
2024-07-18 12:17:41,26.60,78.60
2024-07-18 12:17:43,26.60,78.60
2024-07-18 12:17:45,26.60,78.40
2024-07-18 12:17:47,26.60,78.30
2024-07-18 12:17:49,26.60,78.20
2024-07-18 12:17:51,26.60,78.00
2024-07-18 12:17:54,26.60,77.70
2024-07-18 12:17:56,26.60,77.60
2024-07-18 12:17:58,26.60,77.50
2024-07-18 12:18:00,26.60,77.50
2024-07-18 12:18:02,26.60,77.50
2024-07-18 12:18:04,26.60,77.50
2024-07-18 12:18:06,26.60,77.40
2024-07-18 12:18:08,26.60,77.30
2024-07-18 12:18:10,26.60,76.90
2024-07-18 12:18:12,26.60,76.70
2024-07-18 12:18:14,26.60,76.40
2024-07-18 12:18:16,26.50,76.10
2024-07-18 12:18:18,26.50,75.80
2024-07-18 12:18:20,26.50,75.70
2024-07-18 12:18:22,26.50,75.60
2024-07-18 12:18:24,26.50,75.70
2024-07-18 12:18:26,26.50,75.80
2024-07-18 12:18:28,26.50,75.70
2024-07-18 12:18:30,26.50,75.60
2024-07-18 12:18:32,26.50,75.30
2024-07-18 12:18:34,26.40,75.00
2024-07-18 12:18:36,26.40,74.60
2024-07-18 12:18:38,26.40,74.30
2024-07-18 12:18:40,26.40,74.00
2024-07-18 12:18:42,26.30,73.90
2024-07-18 12:18:44,26.30,73.90
2024-07-18 12:18:46,26.30,74.00
2024-07-18 12:18:48,26.30,74.20
2024-07-18 12:18:50,26.30,74.30
2024-07-18 12:18:52,26.30,74.40
2024-07-18 12:18:54,26.20,74.30
2024-07-18 12:18:56,26.20,74.10
2024-07-18 12:18:58,26.20,73.90
2024-07-18 12:19:00,26.20,73.40
2024-07-18 12:19:02,26.20,73.00
2024-07-18 12:19:04,26.20,73.00
2024-07-18 12:19:06,26.20,73.00
2024-07-18 12:19:08,26.10,73.10
2024-07-18 12:19:11,26.10,73.20
2024-07-18 12:19:13,26.10,73.30
2024-07-18 12:19:15,26.10,73.40
2024-07-18 12:19:17,26.10,73.00
2024-07-18 12:19:19,26.10,72.80
2024-07-18 12:19:21,26.10,72.60
2024-07-18 12:19:23,26.00,72.30
2024-07-18 12:19:25,26.00,72.10
2024-07-18 12:19:27,26.00,71.90
2024-07-18 12:19:29,26.00,71.90
2024-07-18 12:19:31,26.00,71.90
2024-07-18 12:19:33,26.00,72.00
2024-07-18 12:19:35,25.90,72.20
2024-07-18 12:19:37,25.90,72.20
2024-07-18 12:19:39,25.90,72.00
2024-07-18 12:19:41,25.90,71.90
2024-07-18 12:19:43,25.90,71.80
2024-07-18 12:19:45,25.90,71.60
2024-07-18 12:19:47,25.90,71.40
2024-07-18 12:19:49,25.90,71.30
2024-07-18 12:19:51,25.90,71.30
2024-07-18 12:19:53,25.80,71.50
2024-07-18 12:19:55,25.80,71.60
2024-07-18 12:19:57,25.80,71.70
2024-07-18 12:19:59,25.80,71.80
2024-07-18 12:20:01,25.80,71.70
2024-07-18 12:20:03,25.80,71.50
2024-07-18 12:20:05,25.80,71.30
2024-07-18 12:20:07,25.80,70.90
2024-07-18 12:20:09,25.80,70.70
2024-07-18 12:20:11,25.80,70.60
2024-07-18 12:20:13,25.70,70.60
2024-07-18 12:20:15,25.70,70.60
2024-07-18 12:20:17,25.70,70.70
2024-07-18 12:20:19,25.70,70.80
2024-07-18 12:20:21,25.70,70.90
2024-07-18 12:20:23,25.70,70.80
2024-07-18 12:20:25,25.70,70.70
2024-07-18 12:20:27,25.70,70.40
2024-07-18 12:20:30,25.70,70.30
2024-07-18 12:20:32,25.60,69.80
2024-07-18 12:20:34,25.60,69.60
2024-07-18 12:20:36,25.60,69.50
2024-07-18 12:20:38,25.50,69.60
2024-07-18 12:20:40,25.50,69.70
2024-07-18 12:20:42,25.50,69.80
2024-07-18 12:20:44,25.50,70.00
2024-07-18 12:20:46,25.50,69.90
2024-07-18 12:20:48,25.50,69.70
2024-07-18 12:20:50,25.50,69.40
2024-07-18 12:20:52,25.50,69.30
2024-07-18 12:20:54,25.40,69.10
2024-07-18 12:20:56,25.40,68.90
2024-07-18 12:20:58,25.40,68.90
2024-07-18 12:21:00,25.40,69.00
2024-07-18 12:21:02,25.40,69.10
2024-07-18 12:21:04,25.40,69.20
2024-07-18 12:21:06,25.30,69.40
2024-07-18 12:21:08,25.30,69.50
2024-07-18 12:21:10,25.30,69.40
2024-07-18 12:21:12,25.30,69.30
2024-07-18 12:21:14,25.30,69.20
2024-07-18 12:21:16,25.30,69.10
2024-07-18 12:21:18,25.30,68.80
2024-07-18 12:21:20,25.20,68.90
2024-07-18 12:21:22,25.20,68.80
2024-07-18 12:21:24,25.20,68.80
2024-07-18 12:21:26,25.20,68.90
2024-07-18 12:21:28,25.20,69.00
2024-07-18 12:21:30,25.20,69.10
2024-07-18 12:21:32,25.20,69.00
2024-07-18 12:21:34,25.20,68.90
2024-07-18 12:21:36,25.20,68.80
2024-07-18 12:21:38,25.20,68.50
2024-07-18 12:21:40,25.20,68.30
2024-07-18 12:21:42,25.20,68.10
2024-07-18 12:21:44,25.20,68.00
2024-07-18 12:21:47,25.10,68.10
2024-07-18 12:21:49,25.10,68.20
2024-07-18 12:21:51,25.10,68.30
2024-07-18 12:21:53,25.10,68.30
2024-07-18 12:21:55,25.10,68.30
2024-07-18 12:21:57,25.10,68.10
2024-07-18 12:21:59,25.10,67.90
2024-07-18 12:22:01,25.10,67.80
2024-07-18 12:22:03,25.00,67.60
2024-07-18 12:22:05,25.00,67.50
2024-07-18 12:22:07,25.00,67.40
2024-07-18 12:22:09,25.00,67.50
2024-07-18 12:22:11,25.00,67.70
2024-07-18 12:22:13,25.00,67.80
2024-07-18 12:22:15,25.00,68.00
2024-07-18 12:22:17,25.00,68.00
2024-07-18 12:22:19,25.00,67.90
2024-07-18 12:22:21,24.90,67.70
2024-07-18 12:22:23,24.90,67.60
2024-07-18 12:22:25,24.90,67.20
2024-07-18 12:22:27,24.90,67.00
2024-07-18 12:22:29,24.90,67.00
2024-07-18 12:22:31,24.90,67.10
2024-07-18 12:22:33,24.90,67.20
2024-07-18 12:22:35,24.90,67.40
2024-07-18 12:22:37,24.90,67.50
2024-07-18 12:22:39,24.90,67.50
2024-07-18 12:22:41,24.90,67.40
2024-07-18 12:22:43,24.90,67.10
2024-07-18 12:22:45,24.90,66.90
2024-07-18 12:22:47,24.80,66.80
2024-07-18 12:22:49,24.80,66.60
2024-07-18 12:22:51,24.80,66.50
2024-07-18 12:22:53,24.80,66.50
2024-07-18 12:22:55,24.80,66.50
2024-07-18 12:22:57,24.80,66.60
2024-07-18 12:22:59,24.80,66.80
2024-07-18 12:23:01,24.80,66.80
2024-07-18 12:23:03,24.80,66.70
2024-07-18 12:23:06,24.80,66.50
2024-07-18 12:23:08,24.80,66.40
2024-07-18 12:23:10,24.80,66.30
2024-07-18 12:23:12,24.80,66.10
2024-07-18 12:23:14,24.80,66.00
2024-07-18 12:23:16,24.70,66.20
2024-07-18 12:23:18,24.70,66.40
2024-07-18 12:23:20,24.70,66.50
2024-07-18 12:23:22,24.70,67.10
2024-07-18 12:23:24,24.70,67.50
2024-07-18 12:23:26,24.70,67.80
2024-07-18 12:23:28,24.70,67.70
2024-07-18 12:23:30,24.70,67.60
2024-07-18 12:23:32,24.70,67.50
2024-07-18 12:23:34,24.70,67.20
2024-07-18 12:23:36,24.70,67.20
2024-07-18 12:23:38,24.60,67.30
2024-07-18 12:23:40,24.60,67.40
2024-07-18 12:23:42,24.60,67.50
2024-07-18 12:23:44,24.60,67.60
2024-07-18 12:23:46,24.60,67.70
2024-07-18 12:23:48,24.60,67.60
2024-07-18 12:23:50,24.60,67.50
2024-07-18 12:23:52,24.60,67.30
2024-07-18 12:23:54,24.60,67.10
2024-07-18 12:23:56,24.60,66.80
2024-07-18 12:23:58,24.60,66.60
2024-07-18 12:24:00,24.60,66.50
2024-07-18 12:24:02,24.60,66.50
2024-07-18 12:24:04,24.60,66.60
2024-07-18 12:24:06,24.60,66.70
2024-07-18 12:24:08,24.60,66.90
2024-07-18 12:24:10,24.60,67.10
2024-07-18 12:24:12,24.60,67.10
2024-07-18 12:24:14,24.50,67.10
2024-07-18 12:24:16,24.60,67.00
2024-07-18 12:24:18,24.60,66.90
2024-07-18 12:24:20,24.50,66.80
2024-07-18 12:24:22,24.50,66.80
2024-07-18 12:24:25,24.50,67.00
2024-07-18 12:24:27,24.50,67.10
2024-07-18 12:24:29,24.50,67.20
2024-07-18 12:24:31,24.50,67.40
2024-07-18 12:24:33,24.50,67.50
2024-07-18 12:24:35,24.50,67.60
2024-07-18 12:24:37,24.50,67.60
2024-07-18 12:24:39,24.50,67.50
2024-07-18 12:24:41,24.50,67.30
2024-07-18 12:24:43,24.50,67.00
2024-07-18 12:24:45,24.50,66.90
2024-07-18 12:24:47,24.50,67.00
2024-07-18 12:24:49,24.50,67.00
2024-07-18 12:24:51,24.50,67.20
2024-07-18 12:24:53,24.50,67.20
2024-07-18 12:24:55,24.50,67.30
2024-07-18 12:24:57,24.50,67.20
2024-07-18 12:24:59,24.50,67.00
2024-07-18 12:25:01,24.50,66.90
2024-07-18 12:25:03,24.50,66.70
2024-07-18 12:25:05,24.40,66.50
2024-07-18 12:25:07,24.40,66.40
2024-07-18 12:25:09,24.40,66.50
2024-07-18 12:25:11,24.40,66.50
2024-07-18 12:25:13,24.40,66.70
2024-07-18 12:25:15,24.40,66.90
2024-07-18 12:25:17,24.40,67.10
2024-07-18 12:25:19,24.40,67.20
2024-07-18 12:25:21,24.40,67.20
2024-07-18 12:25:23,24.40,67.00
2024-07-18 12:25:25,24.40,66.90
2024-07-18 12:25:27,24.40,66.60
2024-07-18 12:25:29,24.40,66.40
2024-07-18 12:25:31,24.40,66.30
2024-07-18 12:25:33,24.40,66.30
2024-07-18 12:25:35,24.40,66.30
2024-07-18 12:25:37,24.30,66.40
2024-07-18 12:25:39,24.40,66.50
2024-07-18 12:25:42,24.30,66.60
2024-07-18 12:25:44,24.30,66.50
2024-07-18 12:25:46,24.40,66.40
2024-07-18 12:25:48,24.40,66.30
2024-07-18 12:25:50,24.40,66.10
2024-07-18 12:25:52,24.30,65.80
2024-07-18 12:25:54,24.30,65.70
2024-07-18 12:25:56,24.30,65.80
2024-07-18 12:25:58,24.30,65.80
2024-07-18 12:26:00,24.30,65.90
2024-07-18 12:26:02,24.30,66.10
2024-07-18 12:26:04,24.30,66.20
2024-07-18 12:26:06,24.30,66.40
2024-07-18 12:26:08,24.30,66.40
2024-07-18 12:26:10,24.30,66.40
2024-07-18 12:26:12,24.30,66.30
2024-07-18 12:26:14,24.30,66.20
2024-07-18 12:26:16,24.30,66.20
2024-07-18 12:26:18,24.30,66.30
2024-07-18 12:26:20,24.30,66.40
2024-07-18 12:26:22,24.30,66.50
2024-07-18 12:26:24,24.30,66.60
2024-07-18 12:26:26,24.30,66.60
2024-07-18 12:26:28,24.30,66.80
2024-07-18 12:26:30,24.30,67.20
2024-07-18 12:26:32,24.30,67.60
2024-07-18 12:26:34,24.30,68.20
2024-07-18 12:26:36,24.30,68.70
2024-07-18 12:26:38,24.30,69.10
2024-07-18 12:26:40,24.30,69.10
2024-07-18 12:26:42,24.30,69.20
2024-07-18 12:26:44,24.30,69.20
2024-07-18 12:26:46,24.30,69.20
2024-07-18 12:26:48,24.30,69.40
2024-07-18 12:26:50,24.40,69.60
2024-07-18 12:26:52,24.40,70.00
2024-07-18 12:26:54,24.40,70.40
2024-07-18 12:26:56,24.40,70.80
2024-07-18 12:26:59,24.50,71.20
2024-07-18 12:27:01,24.50,71.70
2024-07-18 12:27:03,24.50,71.90
2024-07-18 12:27:05,24.50,71.90
2024-07-18 12:27:07,24.50,71.80
2024-07-18 12:27:09,24.50,71.80
2024-07-18 12:27:11,24.50,71.70
2024-07-18 12:27:13,24.50,71.70
2024-07-18 12:27:15,24.60,72.00
2024-07-18 12:27:17,24.60,72.50
2024-07-18 12:27:19,24.60,72.90
2024-07-18 12:27:21,24.70,73.30
2024-07-18 12:27:23,24.60,73.60
2024-07-18 12:27:25,24.70,73.70
2024-07-18 12:27:27,24.70,73.70
2024-07-18 12:27:29,24.70,73.80
2024-07-18 12:27:31,24.70,73.90
2024-07-18 12:27:33,24.70,73.90
2024-07-18 12:27:35,24.80,74.00
2024-07-18 12:27:37,24.80,74.20
2024-07-18 12:27:39,24.80,74.40
2024-07-18 12:27:41,24.80,74.80
2024-07-18 12:27:43,24.80,75.20
2024-07-18 12:27:45,24.80,75.60
2024-07-18 12:27:47,24.90,75.80
2024-07-18 12:27:49,24.90,76.00
2024-07-18 12:27:51,24.90,76.00
2024-07-18 12:27:53,24.90,76.00
2024-07-18 12:27:55,24.90,76.00
2024-07-18 12:27:57,24.90,76.00
2024-07-18 12:27:59,24.90,76.00
2024-07-18 12:28:01,25.00,76.00
2024-07-18 12:28:03,25.00,76.10
2024-07-18 12:28:05,25.00,76.20
2024-07-18 12:28:07,25.00,76.40
2024-07-18 12:28:09,25.10,76.50
2024-07-18 12:28:11,25.10,76.60
2024-07-18 12:28:13,25.10,76.70
2024-07-18 12:28:15,25.10,76.70
2024-07-18 12:28:18,25.20,76.70
2024-07-18 12:28:20,25.20,76.70
2024-07-18 12:28:22,25.20,76.60
2024-07-18 12:28:24,25.20,76.70
2024-07-18 12:28:26,25.20,77.00
2024-07-18 12:28:28,25.30,77.00
2024-07-18 12:28:30,25.30,77.20
